3150;2013-01-14;À;2;3;0;3;19;31;0;500;160;85;
3149;2013-01-13;À;1;3;1;0;10;0;59;500;160;85;
3148;2013-01-12;Á;2;7;2;2;8;29;0;500;160;85;
3147;2013-01-11;Á;2;8;7;1;9;0;57;500;160;85;
3146;2013-01-10;Á;1;5;9;6;13;0;23;500;160;85;
3145;2013-01-09;Á;2;3;3;6;28;40;0;500;160;85;
3144;2013-01-08;À;1;6;7;5;3;0;42;500;160;85;
3143;2013-01-07;À;2;9;5;3;3;0;36;500;160;85;
3142;2013-01-06;À;2;7;4;2;10;0;46;500;160;85;
3141;2013-01-05;À;2;6;0;9;5;0;39;500;160;85;
3140;2013-01-04;Á;2;2;2;1;23;44;0;500;160;85;
3139;2013-01-03;Á;1;8;2;2;9;22;0;500;160;85;
3138;2013-01-02;Á;2;8;7;9;13;0;68;500;160;85;
3137;2013-01-01;Á;1;2;4;7;9;0;24;500;160;85;
3136;2012-12-31;Á;1;4;3;6;8;0;72;500;160;85;
3135;2012-12-30;Á;1;0;8;3;3;0;27;500;160;85;
3134;2012-12-29;À;2;0;6;1;5;0;54;500;160;85;
3133;2012-12-28;À;2;4;7;7;9;22;0;500;160;85;
3132;2012-12-27;À;2;7;1;1;19;20;0;500;160;85;
3131;2012-12-26;Á;2;2;3;2;8;27;0;500;160;85;
3130;2012-12-25;Á;1;9;0;9;58;26;0;500;160;85;
3129;2012-12-24;Á;2;7;3;2;5;0;42;500;160;85;
3128;2012-12-23;Á;2;8;6;3;7;0;35;500;160;85;
3127;2012-12-22;À;1;0;3;5;10;0;27;500;160;85;
3126;2012-12-21;À;1;6;3;5;12;0;62;500;160;85;
3125;2012-12-20;Á;1;6;6;0;8;16;0;500;160;85;
3124;2012-12-19;À;2;4;5;4;12;35;0;500;160;85;
3123;2012-12-18;Á;1;1;0;0;13;20;0;500;160;85;
3122;2012-12-17;Á;1;1;3;4;20;0;82;500;160;85;
3121;2012-12-16;À;1;6;0;7;7;0;47;500;160;85;
3120;2012-12-15;À;1;1;3;6;13;0;46;500;160;85;
3119;2012-12-14;Á;2;7;7;9;8;21;0;500;160;85;
3118;2012-12-13;Á;1;1;0;0;13;37;0;500;160;85;
3117;2012-12-12;À;1;2;8;4;10;0;71;500;160;85;
3116;2012-12-11;À;2;0;5;9;5;0;26;500;160;85;
3115;2012-12-10;À;1;2;6;6;7;18;0;500;160;85;
3114;2012-12-09;Á;2;8;2;0;7;0;102;500;160;85;
3113;2012-12-08;À;1;3;2;3;23;52;0;500;160;85;
3112;2012-12-07;Á;1;2;3;2;13;32;0;500;160;85;
3111;2012-12-06;À;1;5;1;5;4;22;0;500;160;85;
3110;2012-12-05;Á;2;6;0;9;24;0;40;500;160;85;
3109;2012-12-04;Á;1;2;1;9;5;0;47;500;160;85;
3108;2012-12-03;À;1;4;9;0;3;0;20;500;160;85;
3107;2012-12-02;À;1;8;3;0;3;0;31;500;160;85;
3106;2012-12-01;À;2;4;7;5;12;0;90;500;160;85;
3105;2012-11-30;À;1;2;3;0;30;0;89;500;160;85;
3104;2012-11-29;À;1;8;2;1;6;0;65;500;160;85;
3103;2012-11-28;À;2;8;0;1;3;0;31;500;160;85;
3102;2012-11-27;À;1;7;4;5;10;0;71;500;160;85;
3101;2012-11-26;À;1;5;7;7;55;39;0;500;160;85;
3100;2012-11-25;À;1;3;3;6;10;29;0;500;160;85;
3099;2012-11-24;À;1;4;8;9;9;0;38;500;160;85;
3098;2012-11-23;À;1;1;2;7;10;0;69;500;160;85;
3097;2012-11-22;À;2;0;7;9;10;0;42;500;160;85;
3096;2012-11-21;À;1;1;0;4;13;0;47;500;160;85;
3095;2012-11-20;À;1;5;9;1;8;0;77;500;160;85;
3094;2012-11-19;Á;1;3;3;3;150;0;0;500;160;85;
3093;2012-11-18;Á;1;6;7;3;25;0;51;500;160;85;
3092;2012-11-17;Á;1;5;3;8;12;0;122;500;160;85;
3091;2012-11-16;Á;1;4;4;4;326;0;0;500;160;85;
3090;2012-11-15;Á;1;8;8;2;14;18;0;500;160;85;
3089;2012-11-14;Á;2;0;5;4;47;0;50;500;160;85;
3088;2012-11-13;À;2;6;3;1;10;0;39;500;160;85;
3087;2012-11-12;À;2;8;2;1;5;0;45;500;160;85;
3086;2012-11-11;À;2;7;4;9;9;0;47;500;160;85;
3085;2012-11-10;À;1;3;3;0;8;29;0;500;160;85;
3084;2012-11-09;Á;1;7;5;5;1;32;0;500;160;85;
3083;2012-11-08;Á;1;6;1;2;12;0;36;500;160;85;
3082;2012-11-07;À;2;1;3;6;7;0;63;500;160;85;
3081;2012-11-06;À;2;1;1;9;13;24;0;500;160;85;
3080;2012-11-05;Á;2;9;6;3;5;0;65;500;160;85;
3079;2012-11-04;Á;2;9;5;2;8;0;64;500;160;85;
3078;2012-11-03;Á;1;0;9;0;15;16;0;500;160;85;
3077;2012-11-02;À;2;4;6;8;57;0;106;500;160;85;
3076;2012-11-01;Á;2;5;5;2;9;25;0;500;160;85;
3075;2012-10-31;À;1;3;6;9;20;0;85;500;160;85;
3074;2012-10-30;Á;2;9;7;6;3;0;34;500;160;85;
3073;2012-10-29;Á;1;5;3;6;17;0;68;500;160;85;
3072;2012-10-28;Á;1;7;0;8;1;0;29;500;160;85;
3071;2012-10-27;À;1;8;9;9;6;24;0;500;160;85;
3070;2012-10-26;Á;1;7;7;8;5;13;0;500;160;85;
3069;2012-10-25;Á;2;2;3;8;10;0;23;500;160;85;
3068;2012-10-24;À;1;5;2;6;15;0;83;500;160;85;
3067;2012-10-23;Á;1;2;8;3;1;0;31;500;160;85;
3066;2012-10-22;Á;2;9;7;7;5;14;0;500;160;85;
3065;2012-10-21;À;2;4;2;3;3;0;69;500;160;85;
3064;2012-10-20;Á;2;5;7;5;12;35;0;500;160;85;
3063;2012-10-19;À;2;5;1;5;10;23;0;500;160;85;
3062;2012-10-18;À;1;8;2;1;5;0;42;500;160;85;
3061;2012-10-17;À;1;2;2;1;19;40;0;500;160;85;
3060;2012-10-16;À;2;7;4;6;9;0;34;500;160;85;
3059;2012-10-15;À;1;4;2;9;5;0;44;500;160;85;
3058;2012-10-14;À;2;3;3;6;29;47;0;500;160;85;
3057;2012-10-13;À;2;8;6;8;9;29;0;500;160;85;
3056;2012-10-12;À;2;8;6;2;11;0;68;500;160;85;
3055;2012-10-11;À;1;2;7;5;24;0;100;500;160;85;
3054;2012-10-10;Á;1;2;3;5;19;0;73;500;160;85;
3053;2012-10-09;Á;1;1;7;7;10;27;0;500;160;85;
3052;2012-10-08;Á;1;8;5;7;5;0;62;500;160;85;
3051;2012-10-07;À;1;6;7;2;7;0;38;500;160;85;
3050;2012-10-06;À;2;4;2;9;4;0;31;500;160;85;
3049;2012-10-05;Á;2;3;9;2;2;0;21;500;160;85;
3048;2012-10-04;À;1;6;9;9;8;19;0;500;160;85;
3047;2012-10-03;Á;2;4;7;1;9;0;54;500;160;85;
3046;2012-10-02;À;2;9;0;2;3;0;43;500;160;85;
3045;2012-10-01;À;2;9;7;2;2;0;62;500;160;85;
3044;2012-09-30;À;1;0;1;5;4;0;25;500;160;85;
3043;2012-09-29;Á;1;3;4;0;7;0;20;500;160;85;
3042;2012-09-28;Á;1;1;5;2;15;0;50;500;160;85;
3041;2012-09-27;Á;1;7;9;0;5;0;23;500;160;85;
3040;2012-09-26;Á;1;7;1;6;9;0;59;500;160;85;
3039;2012-09-25;À;2;3;5;4;2;0;48;500;160;85;
3038;2012-09-24;Á;2;0;8;5;6;0;41;500;160;85;
3037;2012-09-23;Á;2;5;0;4;3;0;37;500;160;85;
3036;2012-09-22;Á;1;4;7;5;11;0;68;500;160;85;
3035;2012-09-21;Á;2;3;0;8;8;0;62;500;160;85;
3034;2012-09-20;Á;1;0;6;8;4;0;54;500;160;85;
3033;2012-09-19;Á;1;9;6;5;2;0;28;500;160;85;
3032;2012-09-18;À;2;8;2;9;7;0;31;500;160;85;
3031;2012-09-17;À;1;4;6;3;3;0;50;500;160;85;
3030;2012-09-16;À;1;2;0;2;24;37;0;500;160;85;
3029;2012-09-15;Á;2;4;3;6;3;0;53;500;160;85;
3028;2012-09-14;Á;1;1;1;8;7;16;0;500;160;85;
3027;2012-09-13;À;2;1;9;7;8;0;49;500;160;85;
3026;2012-09-12;À;2;6;6;5;7;22;0;500;160;85;
3025;2012-09-11;Á;1;6;3;5;13;0;75;500;160;85;
3024;2012-09-10;Á;2;0;9;8;15;0;87;500;160;85;
3023;2012-09-09;À;2;9;7;4;6;0;52;500;160;85;
3022;2012-09-08;À;2;4;0;3;4;0;29;500;160;85;
3021;2012-09-07;À;2;4;2;5;14;0;74;500;160;85;
3020;2012-09-06;Á;1;5;2;3;9;0;53;500;160;85;
3019;2012-09-05;À;1;4;8;1;8;0;58;500;160;85;
3018;2012-09-04;À;1;5;5;1;29;36;0;500;160;85;
3017;2012-09-03;À;1;3;1;5;25;0;62;500;160;85;
3016;2012-09-02;Á;2;2;2;3;14;22;0;500;160;85;
3015;2012-09-01;Á;1;5;7;2;13;0;89;500;160;85;
3014;2012-08-31;À;2;7;7;4;11;24;0;500;160;85;
3013;2012-08-30;À;1;5;9;6;8;0;43;500;160;85;
3012;2012-08-29;Á;1;8;0;8;19;41;0;500;160;85;
3011;2012-08-28;Á;1;9;9;0;6;17;0;500;160;85;
3010;2012-08-27;À;1;2;2;5;10;26;0;500;160;85;
3009;2012-08-26;À;2;0;7;7;4;14;0;500;160;85;
3008;2012-08-25;À;1;1;1;0;7;35;0;500;160;85;
3007;2012-08-24;À;1;4;3;6;6;0;40;500;160;85;
3006;2012-08-23;À;2;5;3;3;12;25;0;500;160;85;
3005;2012-08-22;À;2;3;7;3;25;46;0;500;160;85;
3004;2012-08-21;À;2;7;8;5;21;0;60;500;160;85;
3003;2012-08-20;Á;1;4;0;1;5;0;26;500;160;85;
3002;2012-08-19;À;1;7;4;0;5;0;28;500;160;85;
3001;2012-08-18;À;1;5;3;4;6;0;52;500;160;85;
3000;2012-08-17;À;2;6;0;9;9;0;36;500;160;85;
2999;2012-08-16;Á;1;0;9;2;5;0;26;500;160;85;
2998;2012-08-15;Á;1;4;5;4;13;27;0;500;160;85;
2997;2012-08-14;À;1;1;2;5;8;0;54;500;160;85;
2996;2012-08-13;Á;1;9;8;4;4;0;39;500;160;85;
2995;2012-08-12;Á;1;3;8;7;5;0;41;500;160;85;
2994;2012-08-11;Á;2;1;4;0;5;0;36;500;160;85;
2993;2012-08-10;À;2;4;7;1;61;0;55;500;160;85;
2992;2012-08-09;À;2;9;8;1;13;0;43;500;160;85;
2991;2012-08-08;À;1;3;5;6;23;0;60;500;160;85;
2990;2012-08-07;À;2;5;3;2;12;0;58;500;160;85;
2989;2012-08-06;Á;1;1;5;6;9;0;51;500;160;85;
2988;2012-08-05;Á;1;0;6;1;6;0;53;500;160;85;
2987;2012-08-04;Á;1;4;5;5;14;31;0;500;160;85;
2986;2012-08-03;À;1;3;9;5;6;0;63;500;160;85;
2985;2012-08-02;À;1;2;5;7;20;0;118;500;160;85;
2984;2012-08-01;Á;1;2;1;7;6;0;27;500;160;85;
2983;2012-07-31;À;2;8;6;4;16;0;70;500;160;85;
2982;2012-07-30;Á;2;3;8;6;6;0;45;500;160;85;
2981;2012-07-29;Á;2;3;8;7;12;0;37;500;160;85;
2980;2012-07-28;Á;1;8;6;0;5;0;40;500;160;85;
2979;2012-07-27;À;2;5;1;6;5;0;43;500;160;85;
2978;2012-07-26;À;1;6;7;8;28;0;63;500;160;85;
2977;2012-07-25;À;2;4;5;7;6;0;52;500;160;85;
2976;2012-07-24;Á;1;5;8;6;3;0;24;500;160;85;
2975;2012-07-23;À;1;0;7;0;6;14;0;500;160;85;
2974;2012-07-22;Á;1;5;4;4;8;14;0;500;160;85;
2973;2012-07-21;Á;1;4;2;6;16;0;143;500;160;85;
2972;2012-07-20;À;1;9;4;9;6;11;0;500;160;85;
2971;2012-07-19;À;2;1;2;7;5;0;48;500;160;85;
2970;2012-07-18;Á;2;5;7;5;29;47;0;500;160;85;
2969;2012-07-17;À;1;2;3;9;10;0;39;500;160;85;
2968;2012-07-16;Á;1;6;9;2;6;0;53;500;160;85;
2967;2012-07-15;Á;2;8;9;1;3;0;23;500;160;85;
2966;2012-07-14;Á;2;8;6;3;15;0;70;500;160;85;
2965;2012-07-13;À;2;6;7;8;57;0;48;500;160;85;
2964;2012-07-12;À;1;5;9;3;6;0;44;500;160;85;
2963;2012-07-11;Á;2;1;1;8;12;36;0;500;160;85;
2962;2012-07-10;Á;2;1;9;1;10;40;0;500;160;85;
2961;2012-07-09;Á;1;9;4;5;6;0;33;500;160;85;
2960;2012-07-08;À;2;1;2;0;8;0;35;500;160;85;
2959;2012-07-07;À;2;6;8;6;7;11;0;500;160;85;
2958;2012-07-06;À;1;4;0;1;4;0;32;500;160;85;
2957;2012-07-05;À;2;8;9;1;3;0;30;500;160;85;
2956;2012-07-04;À;1;4;0;9;2;0;31;500;160;85;
2955;2012-07-03;À;1;8;5;5;33;20;0;500;160;85;
2954;2012-07-02;À;1;9;0;7;2;0;19;500;160;85;
2953;2012-07-01;Á;2;0;5;5;11;19;0;500;160;85;
2952;2012-06-30;Á;1;0;6;6;7;17;0;500;160;85;
2951;2012-06-29;Á;1;8;9;7;29;0;74;500;160;85;
2950;2012-06-28;Á;1;9;7;8;3;0;45;500;160;85;
2949;2012-06-27;À;2;1;7;9;5;0;32;500;160;85;
2948;2012-06-26;À;2;8;7;3;35;0;53;500;160;85;
2947;2012-06-25;Á;2;1;0;0;18;35;0;500;160;85;
2946;2012-06-24;À;2;6;5;5;3;9;0;500;160;85;
2945;2012-06-23;À;2;7;3;0;5;0;34;500;160;85;
2944;2012-06-22;À;1;8;4;4;16;41;0;500;160;85;
2943;2012-06-21;Á;1;0;3;2;7;0;59;500;160;85;
2942;2012-06-20;À;1;9;4;6;7;0;36;500;160;85;
2941;2012-06-19;Á;2;2;1;0;20;0;77;500;160;85;
2940;2012-06-18;Á;2;7;0;1;34;0;33;500;160;85;
2939;2012-06-17;À;1;5;7;9;8;0;35;500;160;85;
2938;2012-06-16;À;2;7;8;2;39;0;46;500;160;85;
2937;2012-06-15;À;1;0;5;9;9;0;34;500;160;85;
2936;2012-06-14;À;2;9;2;7;9;0;46;500;160;85;
2935;2012-06-13;À;2;2;7;4;14;0;94;500;160;85;
2934;2012-06-12;À;1;4;9;8;1;0;25;500;160;85;
2933;2012-06-11;Á;1;9;8;7;9;0;88;500;160;85;
2932;2012-06-10;Á;1;3;8;3;23;26;0;500;160;85;
2931;2012-06-09;À;1;5;1;9;5;0;58;500;160;85;
2930;2012-06-08;Á;2;5;6;8;17;0;80;500;160;85;
2929;2012-06-07;Á;1;9;5;4;10;0;51;500;160;85;
2928;2012-06-06;Á;2;2;7;7;8;12;0;500;160;85;
2927;2012-06-05;Á;2;4;7;2;5;0;92;500;160;85;
2926;2012-06-04;Á;2;0;2;9;6;0;58;500;160;85;
2925;2012-06-03;Á;1;6;0;5;2;0;17;500;160;85;
2924;2012-06-02;Á;1;4;2;4;13;47;0;500;160;85;
2923;2012-06-01;Á;2;1;9;3;13;0;68;500;160;85;
2922;2012-05-31;Á;1;7;0;4;10;0;47;500;160;85;
2921;2012-05-30;Á;1;5;1;4;9;0;101;500;160;85;
2920;2012-05-29;Á;2;0;7;0;7;33;0;500;160;85;
2919;2012-05-28;À;1;3;3;9;19;22;0;500;160;85;
2918;2012-05-27;À;1;7;9;6;5;0;57;500;160;85;
2917;2012-05-26;À;2;8;2;4;11;0;85;500;160;85;
2916;2012-05-25;Á;2;7;3;5;24;0;144;500;160;85;
2915;2012-05-24;Á;1;9;0;8;10;0;138;500;160;85;
2914;2012-05-23;À;1;0;1;5;18;0;39;500;160;85;
2913;2012-05-22;À;2;2;5;8;32;0;81;500;160;85;
2912;2012-05-21;À;1;9;6;9;24;26;0;500;160;85;
2911;2012-05-20;À;2;8;5;0;7;0;45;500;160;85;
2910;2012-05-19;À;1;8;7;3;15;0;83;500;160;85;
2909;2012-05-18;À;1;3;1;5;6;0;121;500;160;85;
2908;2012-05-17;Á;1;8;7;2;7;0;39;500;160;85;
2907;2012-05-16;À;2;2;4;8;10;0;80;500;160;85;
2906;2012-05-15;À;2;7;5;5;3;19;0;500;160;85;
2905;2012-05-14;À;1;7;2;8;3;0;31;500;160;85;
2904;2012-05-13;À;1;9;4;2;8;0;51;500;160;85;
2903;2012-05-12;À;1;4;1;8;10;0;56;500;160;85;
2902;2012-05-11;Á;1;5;8;3;16;0;125;500;160;85;
2901;2012-05-10;Á;2;0;3;2;26;0;68;500;160;85;
2900;2012-05-09;À;1;0;5;6;1;0;17;500;160;85;
2899;2012-05-08;À;2;2;7;7;11;31;0;500;160;85;
2898;2012-05-07;Á;2;4;5;0;8;0;36;500;160;85;
2897;2012-05-06;Á;1;5;8;3;26;0;127;500;160;85;
2896;2012-05-05;Á;2;6;6;1;3;14;0;500;160;85;
2895;2012-05-04;Á;2;6;5;5;12;29;0;500;160;85;
2894;2012-05-03;Á;1;1;8;0;6;0;22;500;160;85;
2893;2012-05-02;Á;2;4;7;3;3;0;53;500;160;85;
2892;2012-05-01;Á;2;8;4;1;5;0;28;500;160;85;
2891;2012-04-30;Á;2;6;2;0;5;0;31;500;160;85;
2890;2012-04-29;Á;2;7;0;9;13;0;46;500;160;85;
2889;2012-04-28;Á;1;5;8;2;44;0;99;500;160;85;
2888;2012-04-27;À;1;1;6;2;13;0;64;500;160;85;
2887;2012-04-26;À;2;9;4;7;41;0;65;500;160;85;
2886;2012-04-25;Á;1;4;7;6;5;0;44;500;160;85;
2885;2012-04-24;Á;1;7;6;9;10;0;53;500;160;85;
2884;2012-04-23;À;1;6;1;1;4;20;0;500;160;85;
2883;2012-04-22;À;2;6;8;2;19;0;48;500;160;85;
2882;2012-04-21;À;1;9;1;2;4;0;44;500;160;85;
2881;2012-04-20;À;1;4;2;9;6;0;44;500;160;85;
2880;2012-04-19;À;2;8;1;3;5;0;46;500;160;85;
2879;2012-04-18;Á;2;8;5;4;16;0;64;500;160;85;
2878;2012-04-17;Á;1;8;5;2;15;0;84;500;160;85;
2877;2012-04-16;Á;1;4;2;6;16;0;129;500;160;85;
2876;2012-04-15;Á;2;5;9;0;1;0;13;500;160;85;
2875;2012-04-14;Á;2;4;5;1;7;0;58;500;160;85;
2874;2012-04-13;Á;1;4;5;1;10;0;45;500;160;85;
2873;2012-04-12;Á;2;5;8;4;9;0;39;500;160;85;
2872;2012-04-11;Á;1;5;7;5;50;39;0;500;160;85;
2871;2012-04-10;Á;1;4;0;2;8;0;52;500;160;85;
2870;2012-04-09;À;2;2;5;1;12;0;67;500;160;85;
2869;2012-04-08;À;1;0;9;4;1;0;44;500;160;85;
2868;2012-04-07;Á;2;1;8;4;5;0;49;500;160;85;
2867;2012-04-06;Á;2;2;9;8;10;0;31;500;160;85;
2866;2012-04-05;Á;1;4;1;4;17;32;0;500;160;85;
2865;2012-04-04;À;2;3;7;0;8;0;58;500;160;85;
2864;2012-04-03;Á;2;2;8;3;15;0;43;500;160;85;
2863;2012-04-02;À;1;2;5;2;7;21;0;500;160;85;
2862;2012-04-01;À;2;7;3;5;33;0;103;500;160;85;
2861;2012-03-31;À;1;2;6;1;10;0;65;500;160;85;
2860;2012-03-30;À;1;4;2;5;13;0;59;500;160;85;
2859;2012-03-29;À;1;4;9;9;11;12;0;500;160;85;
2858;2012-03-28;Á;1;1;5;4;11;0;46;500;160;85;
2857;2012-03-27;Á;2;7;1;1;5;14;0;500;160;85;
2856;2012-03-26;À;1;2;6;6;8;21;0;500;160;85;
2855;2012-03-25;À;2;3;1;1;9;37;0;500;160;85;
2854;2012-03-24;À;1;3;6;4;6;0;66;500;160;85;
2853;2012-03-23;Á;2;3;5;7;26;0;108;500;160;85;
2852;2012-03-22;À;1;0;2;8;19;0;76;500;160;85;
2851;2012-03-21;Á;2;6;5;4;14;0;59;500;160;85;
2850;2012-03-20;Á;1;9;1;8;9;0;56;500;160;85;
2849;2012-03-19;Á;2;5;2;6;5;0;70;500;160;85;
2848;2012-03-18;À;2;3;5;1;14;0;92;500;160;85;
2847;2012-03-17;À;1;5;8;7;5;0;46;500;160;85;
2846;2012-03-16;À;1;3;2;7;9;0;84;500;160;85;
2845;2012-03-15;À;2;3;6;8;14;0;53;500;160;85;
2844;2012-03-14;À;1;8;1;6;8;0;60;500;160;85;
2843;2012-03-13;À;1;7;4;5;6;0;47;500;160;85;
2842;2012-03-12;Á;1;8;1;2;14;0;57;500;160;85;
2841;2012-03-11;Á;1;3;4;2;6;0;43;500;160;85;
2840;2012-03-10;Á;2;7;1;0;4;0;34;500;160;85;
2839;2012-03-09;À;2;0;4;1;10;0;40;500;160;85;
2838;2012-03-08;À;1;4;9;9;5;22;0;500;160;85;
2837;2012-03-07;À;1;5;0;6;5;0;39;500;160;85;
2836;2012-03-06;À;1;6;1;2;8;0;27;500;160;85;
2835;2012-03-05;À;1;3;2;8;7;0;68;500;160;85;
2834;2012-03-04;À;1;6;4;0;34;0;92;500;160;85;
2833;2012-03-03;Á;2;2;4;1;12;0;52;500;160;85;
2832;2012-03-02;Á;1;8;8;0;4;25;0;500;160;85;
2831;2012-03-01;Á;2;2;5;4;33;0;144;500;160;85;
2830;2012-02-29;Á;1;4;6;8;32;0;94;500;160;85;
2829;2012-02-28;Á;2;4;8;2;7;0;66;500;160;85;
2828;2012-02-27;À;2;6;7;6;4;15;0;500;160;85;
2827;2012-02-26;Á;1;5;7;9;8;0;40;500;160;85;
2826;2012-02-25;À;1;6;9;6;2;9;0;500;160;85;
2825;2012-02-24;À;2;8;7;4;7;0;59;500;160;85;
2824;2012-02-23;Á;2;8;9;3;1;0;40;500;160;85;
2823;2012-02-22;Á;1;9;5;6;7;0;38;500;160;85;
2822;2012-02-21;À;1;3;0;0;17;34;0;500;160;85;
2821;2012-02-20;À;2;7;3;8;10;0;41;500;160;85;
2820;2012-02-19;À;2;6;4;2;10;0;81;500;160;85;
2819;2012-02-18;Á;2;8;7;5;8;0;46;500;160;85;
2818;2012-02-17;Á;1;6;0;8;11;0;58;500;160;85;
2817;2012-02-16;Á;2;6;1;6;5;20;0;500;160;85;
2816;2012-02-15;À;1;5;9;7;10;0;55;500;160;85;
2815;2012-02-14;À;2;7;6;5;8;0;55;500;160;85;
2814;2012-02-13;À;2;2;1;6;7;0;52;500;160;85;
2813;2012-02-12;Á;2;7;9;7;3;18;0;500;160;85;
2812;2012-02-11;Á;1;8;8;6;2;15;0;500;160;85;
2811;2012-02-10;Á;2;5;0;3;11;0;48;500;160;85;
2810;2012-02-09;À;1;4;5;3;8;0;64;500;160;85;
2809;2012-02-08;À;1;7;9;2;6;0;50;500;160;85;
2808;2012-02-07;À;2;8;2;7;6;0;71;500;160;85;
2807;2012-02-06;À;1;3;3;1;10;21;0;500;160;85;
2806;2012-02-05;À;1;0;5;3;6;0;59;500;160;85;
2805;2012-02-04;À;1;9;3;2;9;0;23;500;160;85;
2804;2012-02-03;À;2;1;9;5;5;0;96;500;160;85;
2803;2012-02-02;Á;2;4;7;4;1;16;0;500;160;85;
2802;2012-02-01;À;1;8;8;7;3;16;0;500;160;85;
2801;2012-01-31;À;1;3;9;2;23;0;62;500;160;85;
2800;2012-01-30;Á;1;2;2;6;6;13;0;500;160;85;
2799;2012-01-29;Á;2;4;5;7;8;0;36;500;160;85;
2798;2012-01-28;À;1;8;3;7;10;0;72;500;160;85;
2797;2012-01-27;Á;2;5;8;1;5;0;43;500;160;85;
2796;2012-01-26;Á;2;6;4;2;6;0;105;500;160;85;
2795;2012-01-25;Á;1;5;0;8;11;0;108;500;160;85;
2794;2012-01-24;Á;1;2;4;8;9;0;56;500;160;85;
2793;2012-01-23;À;2;7;6;7;6;19;0;500;160;85;
2792;2012-01-22;À;1;4;4;3;6;29;0;500;160;85;
2791;2012-01-21;À;2;7;8;4;5;0;32;500;160;85;
2790;2012-01-20;À;2;0;0;3;10;22;0;500;160;85;
2789;2012-01-19;À;2;7;5;4;4;0;40;500;160;85;
2788;2012-01-18;Á;1;1;6;7;15;0;34;500;160;85;
2787;2012-01-17;À;1;4;7;5;13;0;68;500;160;85;
2786;2012-01-16;Á;1;6;0;8;14;0;44;500;160;85;
2785;2012-01-15;Á;1;2;4;3;12;0;46;500;160;85;
2784;2012-01-14;Á;2;8;2;9;1;0;31;500;160;85;
2783;2012-01-13;À;1;1;7;4;17;0;55;500;160;85;
2782;2012-01-12;À;2;3;4;9;13;0;57;500;160;85;
2781;2012-01-11;À;2;0;7;7;16;20;0;500;160;85;
2780;2012-01-10;Á;2;2;0;1;8;0;100;500;160;85;
2779;2012-01-09;Á;1;4;4;7;12;22;0;500;160;85;
2778;2012-01-08;À;1;6;6;4;3;15;0;500;160;85;
2777;2012-01-07;À;2;2;6;5;2;0;31;500;160;85;
2776;2012-01-06;Á;2;6;1;0;7;0;49;500;160;85;
2775;2012-01-05;Á;2;9;5;6;6;0;33;500;160;85;
2774;2012-01-04;À;2;9;1;5;9;0;26;500;160;85;
2773;2012-01-03;À;1;8;9;4;2;0;16;500;160;85;
2772;2012-01-02;Á;2;7;1;3;5;0;41;500;160;85;
2771;2012-01-01;Á;2;8;6;8;0;7;0;500;160;85;
2770;2011-12-31;Á;1;2;8;0;24;0;124;500;160;85;
2769;2011-12-30;À;2;1;6;1;10;24;0;500;160;85;
2768;2011-12-29;À;2;2;1;2;28;57;0;500;160;85;
2767;2011-12-28;À;1;6;5;8;9;0;50;500;160;85;
2766;2011-12-27;À;1;8;0;6;7;0;37;500;160;85;
2765;2011-12-26;À;2;5;0;0;13;33;0;500;160;85;
2764;2011-12-25;Á;1;8;6;2;9;0;97;500;160;85;
2763;2011-12-24;Á;1;1;1;7;6;13;0;500;160;85;
2762;2011-12-23;À;1;9;2;6;7;0;48;500;160;85;
2761;2011-12-22;À;1;9;4;1;4;0;42;500;160;85;
2760;2011-12-21;À;1;7;2;4;6;0;80;500;160;85;
2759;2011-12-20;À;2;3;6;7;32;0;58;500;160;85;
2758;2011-12-19;À;1;0;3;0;27;26;0;500;160;85;
2757;2011-12-18;Á;1;7;4;0;16;0;35;500;160;85;
2756;2011-12-17;Á;1;5;6;2;6;0;96;500;160;85;
2755;2011-12-16;À;1;1;0;9;22;0;49;500;160;85;
2754;2011-12-15;Á;1;1;0;7;7;0;27;500;160;85;
2753;2011-12-14;À;2;1;7;5;12;0;58;500;160;85;
2752;2011-12-13;À;1;0;3;8;4;0;47;500;160;85;
2751;2011-12-12;À;2;6;3;6;6;14;0;500;160;85;
2750;2011-12-11;À;2;3;1;2;25;0;150;500;160;85;
2749;2011-12-10;À;2;1;1;0;13;38;0;500;160;85;
2748;2011-12-09;Á;2;9;9;3;8;16;0;500;160;85;
2747;2011-12-08;Á;1;7;2;6;6;0;27;500;160;85;
2746;2011-12-07;Á;1;9;9;0;8;14;0;500;160;85;
2745;2011-12-06;Á;2;2;7;1;23;0;46;500;160;85;
2744;2011-12-05;Á;1;7;4;8;4;0;54;500;160;85;
2743;2011-12-04;Á;1;4;3;7;20;0;53;500;160;85;
2742;2011-12-03;À;1;5;1;3;11;0;66;500;160;85;
2741;2011-12-02;À;2;3;0;9;4;0;50;500;160;85;
2740;2011-12-01;À;2;8;3;6;7;0;56;500;160;85;
2739;2011-11-30;À;1;1;3;1;24;20;0;500;160;85;
2738;2011-11-29;À;2;4;8;2;11;0;60;500;160;85;
2737;2011-11-28;Á;1;3;1;5;8;0;76;500;160;85;
2736;2011-11-27;Á;1;1;8;0;9;0;33;500;160;85;
2735;2011-11-26;Á;2;0;4;6;29;0;132;500;160;85;
2734;2011-11-25;Á;1;2;8;8;2;11;0;500;160;85;
2733;2011-11-24;Á;2;7;5;2;17;0;84;500;160;85;
